PdmarticleID;Label;"External Key";StateID;"Suitable valves";"Installation options symbol";"Suitable actuators";"Product family 2 from Actuator";"Recommended price";"Rules for valve sizing";"Export Media manually changed";"Export Media";6986;6987;Type;"Product family";"Closing pressure Δps";"Differential pressure Δpmax value";"kv (factory setting)";Path;"Version Number"
138026;H513B/NVK24A-3-TPC;H513B/NVK24A-3-TPC;;H513B;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H513B/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138548;H615S/NVK24A-3-TPC;H615S/NVK24A-3-TPC;;H615S;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H615S/NVK24A-3-TPC;"Globe valve";1600 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138403;H6032X10-S2+NVK24A-3-TPC;H6032X10-S2+NVK24A-3-TPC;;H6032X10-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6032X10-S2+NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138031;H514B+NVK24A-3-TPC;H514B+NVK24A-3-TPC;;H514B;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H514B+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138553;H619S+NVK24A-3-TPC;H619S+NVK24A-3-TPC;;H619S;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H619S+NVK24A-3-TPC;"Globe valve";1600 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138404;H6032X10-S2/NVK24A-3-TPC;H6032X10-S2/NVK24A-3-TPC;;H6032X10-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6032X10-S2/NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138032;H514B/NVK24A-3-TPC;H514B/NVK24A-3-TPC;;H514B;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H514B/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138554;H619S/NVK24A-3-TPC;H619S/NVK24A-3-TPC;;H619S;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H619S/NVK24A-3-TPC;"Globe valve";1600 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138409;H6032X16-S2+NVK24A-3-TPC;H6032X16-S2+NVK24A-3-TPC;;H6032X16-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6032X16-S2+NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138559;H620N+NVK24A-3-TPC;H620N+NVK24A-3-TPC;;H620N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H620N+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138037;H515B+NVK24A-3-TPC;H515B+NVK24A-3-TPC;;H515B;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H515B+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138410;H6032X16-S2/NVK24A-3-TPC;H6032X16-S2/NVK24A-3-TPC;;H6032X16-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6032X16-S2/NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138560;H620N/NVK24A-3-TPC;H620N/NVK24A-3-TPC;;H620N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H620N/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138038;H515B/NVK24A-3-TPC;H515B/NVK24A-3-TPC;;H515B;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H515B/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138415;H6040X16-S2+NVK24A-3-TPC;H6040X16-S2+NVK24A-3-TPC;;H6040X16-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6040X16-S2+NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138565;H620R+NVK24A-3-TPC;H620R+NVK24A-3-TPC;;H620R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H620R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138043;H520B+NVK24A-3-TPC;H520B+NVK24A-3-TPC;;H520B;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H520B+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138416;H6040X16-S2/NVK24A-3-TPC;H6040X16-S2/NVK24A-3-TPC;;H6040X16-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6040X16-S2/NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138566;H620R/NVK24A-3-TPC;H620R/NVK24A-3-TPC;;H620R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H620R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138421;H6040X25-S2+NVK24A-3-TPC;H6040X25-S2+NVK24A-3-TPC;;H6040X25-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6040X25-S2+NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138044;H520B/NVK24A-3-TPC;H520B/NVK24A-3-TPC;;H520B;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H520B/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138571;H620S+NVK24A-3-TPC;H620S+NVK24A-3-TPC;;H620S;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H620S+NVK24A-3-TPC;"Globe valve";1600 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138422;H6040X25-S2/NVK24A-3-TPC;H6040X25-S2/NVK24A-3-TPC;;H6040X25-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6040X25-S2/NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138049;H525B+NVK24A-3-TPC;H525B+NVK24A-3-TPC;;H525B;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H525B+NVK24A-3-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138572;H620S/NVK24A-3-TPC;H620S/NVK24A-3-TPC;;H620S;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H620S/NVK24A-3-TPC;"Globe valve";1600 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138427;H6050X25-S2+NVK24A-3-TPC;H6050X25-S2+NVK24A-3-TPC;;H6050X25-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6050X25-S2+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138050;H525B/NVK24A-3-TPC;H525B/NVK24A-3-TPC;;H525B;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H525B/NVK24A-3-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138577;H624S+NVK24A-3-TPC;H624S+NVK24A-3-TPC;;H624S;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H624S+NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138428;H6050X25-S2/NVK24A-3-TPC;H6050X25-S2/NVK24A-3-TPC;;H6050X25-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6050X25-S2/NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138055;H532B+NVK24A-3-TPC;H532B+NVK24A-3-TPC;;H532B;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H532B+NVK24A-3-TPC;"Globe valve";1000 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138578;H624S/NVK24A-3-TPC;H624S/NVK24A-3-TPC;;H624S;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H624S/NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138433;H6050X40-S2+NVK24A-3-TPC;H6050X40-S2+NVK24A-3-TPC;;H6050X40-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6050X40-S2+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138056;H532B/NVK24A-3-TPC;H532B/NVK24A-3-TPC;;H532B;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H532B/NVK24A-3-TPC;"Globe valve";1000 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";34
138583;H625N+NVK24A-3-TPC;H625N+NVK24A-3-TPC;;H625N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H625N+NVK24A-3-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
138434;H6050X40-S2/NVK24A-3-TPC;H6050X40-S2/NVK24A-3-TPC;;H6050X40-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6050X40-S2/NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138061;H540B+NVK24A-3-TPC;H540B+NVK24A-3-TPC;;H540B;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H540B+NVK24A-3-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";36
138584;H625N/NVK24A-3-TPC;H625N/NVK24A-3-TPC;;H625N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H625N/NVK24A-3-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
138439;H6065X58-SP2+NVK24A-3-TPC;H6065X58-SP2+NVK24A-3-TPC;;H6065X58-SP2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H6065X58-SP2+NVK24A-3-TPC;"Globe valve (partial pressure-balanced)";2100 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138062;H540B/NVK24A-3-TPC;H540B/NVK24A-3-TPC;;H540B;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H540B/NVK24A-3-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";37
138589;H625R+NVK24A-3-TPC;H625R+NVK24A-3-TPC;;H625R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H625R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138067;H550B+NVK24A-3-TPC;H550B+NVK24A-3-TPC;;H550B;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H550B+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
138994;H740R/NVK24A-3-TPC;H740R/NVK24A-3-TPC;;H740R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H740R/NVK24A-3-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138844;H7025X10-S2/NVK24A-3-TPC;H7025X10-S2/NVK24A-3-TPC;;H7025X10-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7025X10-S2/NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138590;H625R/NVK24A-3-TPC;H625R/NVK24A-3-TPC;;H625R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H625R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
138999;H750N+NVK24A-3-TPC;H750N+NVK24A-3-TPC;;H750N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H750N+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138723;R6125W250-S8+GRK24A-5;R6125W250-S8+GRK24A-5;;R6125W250-S8;+;GRK24A-5;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R6125W250-S8+GRK24A-5;"Characterised control valve";690 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
138849;H7025Y10-S2+NVK24A-3-TPC;H7025Y10-S2+NVK24A-3-TPC;;H7025Y10-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7025Y10-S2+NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138595;H625S+NVK24A-3-TPC;H625S+NVK24A-3-TPC;;H625S;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H625S+NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
139000;H750N/NVK24A-3-TPC;H750N/NVK24A-3-TPC;;H750N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H750N/NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138724;R6125W250-S8/GRK24A-5;R6125W250-S8/GRK24A-5;;R6125W250-S8;/;GRK24A-5;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R6125W250-S8/GRK24A-5;"Characterised control valve";690 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
138850;H7025Y10-S2/NVK24A-3-TPC;H7025Y10-S2/NVK24A-3-TPC;;H7025Y10-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7025Y10-S2/NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138596;H625S/NVK24A-3-TPC;H625S/NVK24A-3-TPC;;H625S;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H625S/NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
139005;H750R+NVK24A-3-TPC;H750R+NVK24A-3-TPC;;H750R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H750R+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138725;R6125W250-S8+GRK24A-SR-5;R6125W250-S8+GRK24A-SR-5;;R6125W250-S8;+;GRK24A-SR-5;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R6125W250-S8+GRK24A-SR-5;"Characterised control valve";690 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";31
138855;H7032X16-S2+NVK24A-3-TPC;H7032X16-S2+NVK24A-3-TPC;;H7032X16-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7032X16-S2+NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138601;H632N+NVK24A-3-TPC;H632N+NVK24A-3-TPC;;H632N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H632N+NVK24A-3-TPC;"Globe valve";1000 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
139006;H750R/NVK24A-3-TPC;H750R/NVK24A-3-TPC;;H750R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H750R/NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138726;R6125W250-S8/GRK24A-SR-5;R6125W250-S8/GRK24A-SR-5;;R6125W250-S8;/;GRK24A-SR-5;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R6125W250-S8/GRK24A-SR-5;"Characterised control valve";690 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";31
138856;H7032X16-S2/NVK24A-3-TPC;H7032X16-S2/NVK24A-3-TPC;;H7032X16-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7032X16-S2/NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138602;H632N/NVK24A-3-TPC;H632N/NVK24A-3-TPC;;H632N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H632N/NVK24A-3-TPC;"Globe valve";1000 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
139011;H764N+NVK24A-3-TPC;H764N+NVK24A-3-TPC;;H764N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H764N+NVK24A-3-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
138861;H7032Y16-S2+NVK24A-3-TPC;H7032Y16-S2+NVK24A-3-TPC;;H7032Y16-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7032Y16-S2+NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138607;H632R+NVK24A-3-TPC;H632R+NVK24A-3-TPC;;H632R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H632R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
139012;H764N/NVK24A-3-TPC;H764N/NVK24A-3-TPC;;H764N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H764N/NVK24A-3-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
138862;H7032Y16-S2/NVK24A-3-TPC;H7032Y16-S2/NVK24A-3-TPC;;H7032Y16-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7032Y16-S2/NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138608;H632R/NVK24A-3-TPC;H632R/NVK24A-3-TPC;;H632R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H632R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
139017;H764R+NVK24A-3-TPC;H764R+NVK24A-3-TPC;;H764R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H764R+NVK24A-3-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138729;R6150W320-S8+GRK24A-5;R6150W320-S8+GRK24A-5;;R6150W320-S8;+;GRK24A-5;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R6150W320-S8+GRK24A-5;"Characterised control valve";690 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
138867;H7040X25-S2+NVK24A-3-TPC;H7040X25-S2+NVK24A-3-TPC;;H7040X25-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7040X25-S2+NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138613;H632S+NVK24A-3-TPC;H632S+NVK24A-3-TPC;;H632S;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H632S+NVK24A-3-TPC;"Globe valve";950 kPa;950 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
139018;H764R/NVK24A-3-TPC;H764R/NVK24A-3-TPC;;H764R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H764R/NVK24A-3-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
138868;H7040X25-S2/NVK24A-3-TPC;H7040X25-S2/NVK24A-3-TPC;;H7040X25-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7040X25-S2/NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138730;R6150W320-S8/GRK24A-5;R6150W320-S8/GRK24A-5;;R6150W320-S8;/;GRK24A-5;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R6150W320-S8/GRK24A-5;"Characterised control valve";690 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
138614;H632S/NVK24A-3-TPC;H632S/NVK24A-3-TPC;;H632S;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H632S/NVK24A-3-TPC;"Globe valve";950 kPa;950 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
139023;H779N+NVK24A-3-TPC;H779N+NVK24A-3-TPC;;H779N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H779N+NVK24A-3-TPC;"Globe valve";80 kPa;80 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
138873;H7040Y25-S2+NVK24A-3-TPC;H7040Y25-S2+NVK24A-3-TPC;;H7040Y25-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7040Y25-S2+NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
138731;R6150W320-S8+GRK24A-SR-5;R6150W320-S8+GRK24A-SR-5;;R6150W320-S8;+;GRK24A-SR-5;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R6150W320-S8+GRK24A-SR-5;"Characterised control valve";690 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";31
138619;H640N+NVK24A-3-TPC;H640N+NVK24A-3-TPC;;H640N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H640N+NVK24A-3-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
139024;H779N/NVK24A-3-TPC;H779N/NVK24A-3-TPC;;H779N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H779N/NVK24A-3-TPC;"Globe valve";80 kPa;80 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
138874;H7040Y25-S2/NVK24A-3-TPC;H7040Y25-S2/NVK24A-3-TPC;;H7040Y25-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;H7040Y25-S2/NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
