PdmarticleID;Label;"Product family";"Product family short";"Product type";"Medium temperature";Control;"Operating range Y";Communication;"Emergency setting position (POP) deenergised";"Running time motor";"Actuating time motor";"Actuating force";"Auxiliary switch";"Nominal voltage";"Nominal torque";"Degree of protection IEC/EN";"Data sheet name";"Data sheet PDF";3432;"Product picture 4c/bw";DN;PN;"Permissible pressure ps";"Closing pressure Δps";"Differential pressure ∆pmin value";"Differential pressure Δpmax value";kvs;"kvs (Sequence I)";"kvs (Sequence II)";kvmax;"kv variable";"﻿kvs theor.";"kv (factory setting)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax low-n";"Control path leakage rate";"Number of pipe connections";"Pipe connection type";"Measurement ports";Media;"Valve application";"Electrical accessories";"Mechanical accessories";V0;V1;"Version Number";Path
61403;SRF24A-S2-5;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;"2 x SPDT";AC/DC 24 V;"20 Nm";IP54;SRF24A-S2-5;SRF24A-S2-5_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;319;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\"
61405;SRF230A-S2-5;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;"2 x SPDT";AC 230 V;"20 Nm";IP54;SRF230A-S2-5;SRF230A-S2-5_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\"
272608;EP020R+MP;"Communicative characterised control valve with sensor-operated flow control";EPIV;VA-Unit;"-10...120°C ";modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"5 Nm";IP54;EP..R+MP;EP..R+MP_datasheet_en-gb.pdf;;PIC_EU_EP040R-MP_4C.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;;;;;;4.9 m³/h;;0.65 l/s;39 l/min;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Pressure independent";ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;314;"EU\Products\Water solutions\VA Units\EPIV\modulating, MP\"
5196;H740R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H7..R;H7..R_datasheet_en-gb.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;40;6;600 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";ZH24-1;;;;290;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\3-way\"
5221;R405K;"Characterised control valve";CCV;Valve;6...100°C;;;;;;;;;;;;R4..(K);R4.._K__datasheet_en-gb.pdf;;PIC_EU_R4_neutral_01_2C.jpg;10;16;1600 kPa;1400 kPa;;200 kPa;0.25 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"External thread";;Water;"Control valve";ZR24-1;ZR4510;;;361;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 2-way\"
69686;R2050-S4;"Open-close ball valve";CV;Valve;-10...120°C;;;;;;;;;;;;R2..-S..;R2..-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;50;16;1600 kPa;1400 kPa;;1000 kPa;49 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Shutt-off valve";;ZR2350;;;307;"EU\Products\Water solutions\Rotary product range valves\Shut-off ball valves\Internal thread, 2-way\"
4956;SR24A-SR;"Rotary actuator";;Actuator;;modulating;DC 2...10 V;;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;SR24A-SR;SR24A-SR_datasheet_en-gb.pdf;;PIC_EU_SR24A-SR_01_4c.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;347;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\"
69679;R2020-8P6-S2;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R2..xx-S..;R2..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;8.6 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Control valve";;ZR2320;;;328;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 2-way\"
4953;SR24A-MF-5;"Rotary actuator";;Actuator;;modulating;DC 2...10 V;;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;SR24A-MF-5;SR24A-MF-5_datasheet_en-gb.pdf;;PIC_EU_SR24A-MF-5_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|ZK1-GEN|ZK2-GEN;;;;363;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\"
5195;H732R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H7..R;H7..R_datasheet_en-gb.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;32;6;600 kPa;;;;16 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";ZH24-1;;;;287;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\3-way\"
272611;EP040R+MP;"Communicative characterised control valve with sensor-operated flow control";EPIV;VA-Unit;"-10...120°C ";modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"10 Nm";IP54;EP..R+MP;EP..R+MP_datasheet_en-gb.pdf;;PIC_EU_EP040R-MP_4C.jpg;40;16;1600 kPa;1400 kPa;;350 kPa;;;;;;21.3 m³/h;;2.5 l/s;150 l/min;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Pressure independent";ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;304;"EU\Products\Water solutions\VA Units\EPIV\modulating, MP\"
5480;H7040X25-S2;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..X..S..;H7..X..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;40;25;2500 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;277;"EU\Products\Water solutions\Globe valve range valves\PN25, flange\3-way\"
4955;SR24A-S;"Rotary actuator";;Actuator;;Open-close|3-point;;;;"90 s";;;"1 x SPDT";AC/DC 24 V;"20 Nm";IP54;SR24A-S;SR24A-S_datasheet_en-gb.pdf;;PIC_EU_SR24A-S_01_4c.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;355;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\"
61404;SRF230A-5;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC 230 V;"20 Nm";IP54;SRF230A-5;SRF230A-5_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;317;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\"
