PdmarticleID;Label;"External Key";StateID;"Suitable valves";"Installation options symbol";"Suitable actuators";"Product family 2 from Actuator";"Recommended price";"Rules for valve sizing";"Export Media manually changed";"Export Media";6986;6987;Type;"Product family";"Closing pressure Δps";"Differential pressure Δpmax value";"kv (factory setting)";Path;"Version Number"
144324;H7065X63-S4/EV24A-SR-TPC;H7065X63-S4/EV24A-SR-TPC;;H7065X63-S4;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7065X63-S4/EV24A-SR-TPC;"Globe valve";550 kPa;550 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144325;H7065X63-S4/EVC24A-SR;H7065X63-S4/EVC24A-SR;;H7065X63-S4;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7065X63-S4/EVC24A-SR;"Globe valve";550 kPa;550 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144326;H7065Y63-S4/EV24A-SR-TPC;H7065Y63-S4/EV24A-SR-TPC;;H7065Y63-S4;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7065Y63-S4/EV24A-SR-TPC;"Globe valve";550 kPa;550 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144327;H7065Y63-S4/EVC24A-SR;H7065Y63-S4/EVC24A-SR;;H7065Y63-S4;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7065Y63-S4/EVC24A-SR;"Globe valve";550 kPa;550 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144328;H7080X100-S4/EV24A-SR-TPC;H7080X100-S4/EV24A-SR-TPC;;H7080X100-S4;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7080X100-S4/EV24A-SR-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144329;H7080X100-S4/EVC24A-SR;H7080X100-S4/EVC24A-SR;;H7080X100-S4;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7080X100-S4/EVC24A-SR;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144330;H7080Y100-S4/EV24A-SR-TPC;H7080Y100-S4/EV24A-SR-TPC;;H7080Y100-S4;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7080Y100-S4/EV24A-SR-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144331;H7080Y100-S4/EVC24A-SR;H7080Y100-S4/EVC24A-SR;;H7080Y100-S4;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7080Y100-S4/EVC24A-SR;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144332;H7100N/EV24A-SR-TPC;H7100N/EV24A-SR-TPC;;H7100N;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100N/EV24A-SR-TPC;"Globe valve";200 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144333;H7100N/EVC24A-SR;H7100N/EVC24A-SR;;H7100N;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100N/EVC24A-SR;"Globe valve";200 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144334;H7100R/EV24A-SR-TPC;H7100R/EV24A-SR-TPC;;H7100R;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100R/EV24A-SR-TPC;"Globe valve";200 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144335;H7100R/EVC24A-SR;H7100R/EVC24A-SR;;H7100R;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100R/EVC24A-SR;"Globe valve";200 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144336;H7100X160-S4/EV24A-SR-TPC;H7100X160-S4/EV24A-SR-TPC;;H7100X160-S4;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100X160-S4/EV24A-SR-TPC;"Globe valve";200 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144337;H7100X160-S4/EVC24A-SR;H7100X160-S4/EVC24A-SR;;H7100X160-S4;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100X160-S4/EVC24A-SR;"Globe valve";200 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144338;H7100Y160-S4/EV24A-SR-TPC;H7100Y160-S4/EV24A-SR-TPC;;H7100Y160-S4;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100Y160-S4/EV24A-SR-TPC;"Globe valve";200 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144339;H7100Y160-S4/EVC24A-SR;H7100Y160-S4/EVC24A-SR;;H7100Y160-S4;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100Y160-S4/EVC24A-SR;"Globe valve";200 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144340;H7125N/EV24A-SR-TPC;H7125N/EV24A-SR-TPC;;H7125N;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7125N/EV24A-SR-TPC;"Globe valve";130 kPa;130 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144341;H7125N/EVC24A-SR;H7125N/EVC24A-SR;;H7125N;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7125N/EVC24A-SR;"Globe valve";130 kPa;130 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144342;H7150N/EV24A-SR-TPC;H7150N/EV24A-SR-TPC;;H7150N;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7150N/EV24A-SR-TPC;"Globe valve";80 kPa;80 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144343;H7150N/EVC24A-SR;H7150N/EVC24A-SR;;H7150N;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7150N/EVC24A-SR;"Globe valve";80 kPa;80 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144344;H765N/EV24A-SR-TPC;H765N/EV24A-SR-TPC;;H765N;/;EV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H765N/EV24A-SR-TPC;"Globe valve";550 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144345;H765N/EVC24A-SR;H765N/EVC24A-SR;;H765N;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H765N/EVC24A-SR;"Globe valve";550 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144346;H780N/EV24A-SR-TPC;H780N/EV24A-SR-TPC;;H780N;/;EV24A-SR-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H780N/EV24A-SR-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144347;H780N/EVC24A-SR;H780N/EVC24A-SR;;H780N;/;EVC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H780N/EVC24A-SR;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144348;H6100N/RV24A-SR;H6100N/RV24A-SR;;H6100N;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100N/RV24A-SR;"Globe valve";450 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144349;H6100R/RV24A-SR;H6100R/RV24A-SR;;H6100R;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100R/RV24A-SR;"Globe valve";450 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
144350;H6100S/RV24A-SR;H6100S/RV24A-SR;;H6100S;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100S/RV24A-SR;"Globe valve";450 kPa;450 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144351;H6100SP/RV24A-SR;H6100SP/RV24A-SR;;H6100SP;/;RV24A-SR;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100SP/RV24A-SR;"Globe valve (partial pressure-balanced)";600 kPa;600 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144353;H6125S/RV24A-SR;H6125S/RV24A-SR;;H6125S;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6125S/RV24A-SR;"Globe valve";250 kPa;250 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144354;H6125SP/RV24A-SR;H6125SP/RV24A-SR;;H6125SP;/;RV24A-SR;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6125SP/RV24A-SR;"Globe valve (partial pressure-balanced)";600 kPa;600 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144356;H6150S/RV24A-SR;H6150S/RV24A-SR;;H6150S;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6150S/RV24A-SR;"Globe valve";180 kPa;180 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144357;H6150SP/RV24A-SR;H6150SP/RV24A-SR;;H6150SP;/;RV24A-SR;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6150SP/RV24A-SR;"Globe valve (partial pressure-balanced)";600 kPa;600 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144358;H665N/RV24A-SR;H665N/RV24A-SR;;H665N;/;RV24A-SR;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H665N/RV24A-SR;"Globe valve";1100 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
144359;H665S/RV24A-SR;H665S/RV24A-SR;;H665S;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H665S/RV24A-SR;"Globe valve";1100 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
144360;H680N/RV24A-SR;H680N/RV24A-SR;;H680N;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H680N/RV24A-SR;"Globe valve";700 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
144361;H680S/RV24A-SR;H680S/RV24A-SR;;H680S;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H680S/RV24A-SR;"Globe valve";700 kPa;700 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
144362;H7065X63-S4/RV24A-SR;H7065X63-S4/RV24A-SR;;H7065X63-S4;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7065X63-S4/RV24A-SR;"Globe valve";1100 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144363;H7065Y63-S4/RV24A-SR;H7065Y63-S4/RV24A-SR;;H7065Y63-S4;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7065Y63-S4/RV24A-SR;"Globe valve";1100 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144364;H7080X100-S4/RV24A-SR;H7080X100-S4/RV24A-SR;;H7080X100-S4;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7080X100-S4/RV24A-SR;"Globe valve";700 kPa;700 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144365;H7080Y100-S4/RV24A-SR;H7080Y100-S4/RV24A-SR;;H7080Y100-S4;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7080Y100-S4/RV24A-SR;"Globe valve";700 kPa;700 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144366;H7100N/RV24A-SR;H7100N/RV24A-SR;;H7100N;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7100N/RV24A-SR;"Globe valve";450 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144367;H7100R/RV24A-SR;H7100R/RV24A-SR;;H7100R;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7100R/RV24A-SR;"Globe valve";450 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
144368;H7100X160-S4/RV24A-SR;H7100X160-S4/RV24A-SR;;H7100X160-S4;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100X160-S4/RV24A-SR;"Globe valve";450 kPa;450 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144369;H7100Y160-S4/RV24A-SR;H7100Y160-S4/RV24A-SR;;H7100Y160-S4;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H7100Y160-S4/RV24A-SR;"Globe valve";450 kPa;450 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
144370;H7125N/RV24A-SR;H7125N/RV24A-SR;;H7125N;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7125N/RV24A-SR;"Globe valve";290 kPa;290 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144371;H7150N/RV24A-SR;H7150N/RV24A-SR;;H7150N;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7150N/RV24A-SR;"Globe valve";190 kPa;190 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
144372;H765N/RV24A-SR;H765N/RV24A-SR;;H765N;/;RV24A-SR;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H765N/RV24A-SR;"Globe valve";1100 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
144373;H780N/RV24A-SR;H780N/RV24A-SR;;H780N;/;RV24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H780N/RV24A-SR;"Globe valve";700 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
144374;H411B+LVC24A-SR-TPC;H411B+LVC24A-SR-TPC;;H411B;+;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H411B+LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144375;H411B/LVC24A-SR-TPC;H411B/LVC24A-SR-TPC;;H411B;/;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H411B/LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144376;H412B+LVC24A-SR-TPC;H412B+LVC24A-SR-TPC;;H412B;+;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H412B+LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144377;H412B/LVC24A-SR-TPC;H412B/LVC24A-SR-TPC;;H412B;/;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H412B/LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144378;H413B+LVC24A-SR-TPC;H413B+LVC24A-SR-TPC;;H413B;+;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H413B+LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144379;H413B/LVC24A-SR-TPC;H413B/LVC24A-SR-TPC;;H413B;/;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H413B/LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144380;H414B+LVC24A-SR-TPC;H414B+LVC24A-SR-TPC;;H414B;+;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H414B+LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144381;H414B/LVC24A-SR-TPC;H414B/LVC24A-SR-TPC;;H414B;/;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H414B/LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144382;H415B+LVC24A-SR-TPC;H415B+LVC24A-SR-TPC;;H415B;+;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H415B+LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144383;H415B/LVC24A-SR-TPC;H415B/LVC24A-SR-TPC;;H415B;/;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H415B/LVC24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144384;H420B+LVC24A-SR-TPC;H420B+LVC24A-SR-TPC;;H420B;+;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H420B+LVC24A-SR-TPC;"Globe valve";900 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144385;H420B/LVC24A-SR-TPC;H420B/LVC24A-SR-TPC;;H420B;/;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H420B/LVC24A-SR-TPC;"Globe valve";900 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144386;H425B+LVC24A-SR-TPC;H425B+LVC24A-SR-TPC;;H425B;+;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H425B+LVC24A-SR-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144387;H425B/LVC24A-SR-TPC;H425B/LVC24A-SR-TPC;;H425B;/;LVC24A-SR-TPC;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H425B/LVC24A-SR-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
144388;H432B+LVC24A-SR-TPC;H432B+LVC24A-SR-TPC;;H432B;+;LVC24A-SR-TPC;"Fast runner";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H432B+LVC24A-SR-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
144389;H432B/LVC24A-SR-TPC;H432B/LVC24A-SR-TPC;;H432B;/;LVC24A-SR-TPC;"Fast runner";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H432B/LVC24A-SR-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
144390;H440B+LVC24A-SR-TPC;H440B+LVC24A-SR-TPC;;H440B;+;LVC24A-SR-TPC;"Fast runner";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H440B+LVC24A-SR-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
144391;H440B/LVC24A-SR-TPC;H440B/LVC24A-SR-TPC;;H440B;/;LVC24A-SR-TPC;"Fast runner";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H440B/LVC24A-SR-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
144392;H713N+LV24A-SR-TPC;H713N+LV24A-SR-TPC;;H713N;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713N+LV24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144393;H713N/LV24A-SR-TPC;H713N/LV24A-SR-TPC;;H713N;/;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713N/LV24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144394;H713R+LV24A-SR-TPC;H713R+LV24A-SR-TPC;;H713R;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713R+LV24A-SR-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144395;H713R/LV24A-SR-TPC;H713R/LV24A-SR-TPC;;H713R;/;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713R/LV24A-SR-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144396;H714N+LV24A-SR-TPC;H714N+LV24A-SR-TPC;;H714N;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714N+LV24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144397;H714N/LV24A-SR-TPC;H714N/LV24A-SR-TPC;;H714N;/;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714N/LV24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144398;H714R+LV24A-SR-TPC;H714R+LV24A-SR-TPC;;H714R;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714R+LV24A-SR-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144399;H714R/LV24A-SR-TPC;H714R/LV24A-SR-TPC;;H714R;/;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714R/LV24A-SR-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144400;H715N+LV24A-SR-TPC;H715N+LV24A-SR-TPC;;H715N;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715N+LV24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144401;H715N/LV24A-SR-TPC;H715N/LV24A-SR-TPC;;H715N;/;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715N/LV24A-SR-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144402;H715R+LV24A-SR-TPC;H715R+LV24A-SR-TPC;;H715R;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715R+LV24A-SR-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144403;H715R/LV24A-SR-TPC;H715R/LV24A-SR-TPC;;H715R;/;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715R/LV24A-SR-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144404;H720N+LV24A-SR-TPC;H720N+LV24A-SR-TPC;;H720N;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H720N+LV24A-SR-TPC;"Globe valve";900 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144405;H720N/LV24A-SR-TPC;H720N/LV24A-SR-TPC;;H720N;/;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H720N/LV24A-SR-TPC;"Globe valve";900 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144406;H720R+LV24A-SR-TPC;H720R+LV24A-SR-TPC;;H720R;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H720R+LV24A-SR-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144407;H720R/LV24A-SR-TPC;H720R/LV24A-SR-TPC;;H720R;/;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H720R/LV24A-SR-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
144408;H725N+LV24A-SR-TPC;H725N+LV24A-SR-TPC;;H725N;+;LV24A-SR-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H725N+LV24A-SR-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
